,end_year,end_month,days_until_end,end_in_past,start_year,start_month,days_since_start,start_in_future,num_skills,contains_python,contains_java,contains_excel,contains_sql,contains_leadership,contains_data,num_positions,contains_manager,contains_developer,contains_analyst,contains_engineer,contains_consultant,contains_executive,num_locations,contains_remote,contains_usa,contains_india,contains_bangladesh,contains_uk,contains_canada,responsibilities_word_count,responsibilities_sentence_count,responsibilities_contains_manage,responsibilities_contains_develop,responsibilities_contains_coordinate,responsibilities_contains_lead,responsibilities_contains_analyze,responsibilities_contains_design,num_activity_types,contains_sports,contains_volunteering,contains_arts,contains_music,contains_debate,contains_coding,num_organizations,contains_university,contains_club,contains_society,contains_association,contains_foundation,num_unique_links,is_invalid_link,num_roles,is_manager,is_developer,is_engineer,is_analyst,is_designer,is_consultant,num_languages,knows_english,knows_spanish,knows_french,knows_german,knows_hindi,knows_mandarin,num_proficiencies,is_fluent,is_native,is_proficient,is_advanced,is_bilingual,num_certification_providers,is_coursera,is_linkedin_learning,is_udemy,is_google,is_microsoft,is_aws,num_common_providers,num_other_providers,num_certification_skills,has_skill_python,has_skill_java,has_skill_excel,has_skill_sql,has_skill_data,has_skill_management,num_links,has_invalid_links,issue_year,issue_month,days_since_issue,expiry_year,expiry_month,days_until_expiry,is_expired,is_trainee,is_executive,is_administrator,education_level,is_bachelor,is_master,is_phd,is_diploma,is_honors,is_computer_science,is_engineering,is_mechanical_engineering,is_civil_engineering,min_experience,max_experience,is_less_than_2_years,is_between_2_and_5_years,is_more_than_5_years,min_age,max_age,is_age_specified,num_responsibilities,contains_machine_learning,contains_data_analysis,contains_troubleshooting,contains_quality,num_skills_required,contains_communication,contains_marketing,matched_score
1205,,,-1,1,,,-1,1,31,0,1,0,0,0,0,7,1,0,0,1,0,0,14,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.803333333
1206,2024.0,12.0,0,0,2003.0,1.0,8031,0,14,0,1,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.2733333333333334
1207,,,-1,1,2018.0,12.0,2218,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0,0.783333333
1208,,,-1,1,,,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,2,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,7.0,0,1,0,,,False,11,0,0,0,0,0,0,0,0.65
1209,2024.0,12.0,0,0,1996.0,9.0,10344,0,38,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,17,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015.0,1.0,3648,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,,1,0,0,,,False,6,0,0,0,0,9,0,1,0.3499999999999999
1210,,,-1,1,2020.0,4.0,1731,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,1,0,0,1,1,0,2,5.0,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0,0.35
1211,2024.0,12.0,0,0,2019.0,1.0,2187,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,4,5.0,0,1,0,,,False,20,0,0,1,0,3,0,0,0.65
1212,,,-1,1,2018.0,9.0,2309,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,23,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.75
1213,2015.0,12.0,-3314,1,1980.0,4.0,16341,0,16,0,0,0,0,0,0,6,1,0,0,1,0,0,4,0,0,0,0,0,0,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,10.0,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0,0.716666667
1214,,,-1,1,2018.0,4.0,2462,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,20,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.65
1215,2017.0,8.0,-2705,1,1981.0,1.0,16066,0,25,0,0,0,0,0,0,7,1,0,0,1,0,0,14,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0,0.816666667
1216,2015.0,8.0,-3436,1,1987.0,2.0,13844,0,34,0,0,0,0,0,0,8,1,0,0,1,0,0,16,0,0,0,0,0,0,39,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0,0.783333333
1217,2024.0,12.0,0,0,2004.0,2.0,7635,0,6,0,0,0,0,0,0,6,1,0,0,0,1,0,7,0,0,0,0,0,0,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,10.0,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0,0.65
1218,2024.0,12.0,0,0,2001.0,11.0,8457,0,21,0,0,0,0,0,0,4,1,0,0,1,0,0,7,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2.0,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0,0.616666667
1219,2020.0,1.0,-1822,1,2019.0,1.0,2187,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.683333333
1220,,,-1,1,,,-1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,5,6.0,0,1,0,25.0,40.0,True,10,0,0,0,0,3,0,0,0.7933333333333333
1221,,,-1,1,,,-1,1,26,0,0,0,0,0,0,7,1,0,0,0,0,0,14,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,3,,0,1,0,25.0,35.0,True,9,0,0,1,0,7,0,0,0.44
1222,2016.0,8.0,-3070,1,1997.0,1.0,10222,0,8,0,0,0,0,0,0,5,1,0,0,1,0,0,10,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,2,4.0,0,1,0,,,False,7,0,0,0,0,2,0,0,0.826666667
1223,,,-1,1,2019.0,12.0,1853,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,-1,,,-1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,3,,0,1,0,25.0,35.0,True,9,0,0,1,0,7,0,0,0.85
1224,2020.0,1.0,-1822,1,2019.0,8.0,1975,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,19,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,15,,0,0,1,,,False,6,0,0,0,0,3,0,0,0.35
1225,2024.0,12.0,0,0,1991.0,1.0,12414,0,20,1,0,0,0,0,0,4,1,0,0,0,0,1,5,0,0,0,0,0,0,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,,1,0,0,,,False,11,1,1,0,0,5,0,0,0.3499999999999999
1226,,,-1,1,2020.0,2.0,1791,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.75
1227,,,-1,1,2018.0,6.0,2401,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,1,0,0,1,1,0,2,5.0,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0,0.55
1228,2024.0,12.0,0,0,2003.0,1.0,8031,0,12,0,1,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,20,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.35
1229,2014.0,8.0,-3801,1,2011.0,7.0,4928,0,19,0,0,0,0,0,0,4,0,0,0,1,0,0,6,0,0,1,0,0,0,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,10.0,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0,0.76
1230,,,-1,1,2019.0,1.0,2187,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,1,0,5,,0,1,0,,,False,8,0,0,0,0,2,0,0,0.35
1231,2019.0,6.0,-2036,1,2019.0,4.0,2097,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,24,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,10.0,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0,0.483333333
1232,2024.0,12.0,0,0,2019.0,10.0,1914,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,1,0,0,1,1,0,2,5.0,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0,0.35
1233,2015.0,8.0,-3436,1,2014.0,4.0,3923,0,18,1,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,,1,0,0,,,False,11,1,1,0,0,5,0,0,0.6833333333333332
1234,,,-1,1,,,-1,1,16,0,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,3,,0,1,0,,,False,5,0,0,0,0,6,0,0,0.423333333
1235,2014.0,11.0,-3709,1,2003.0,11.0,7727,0,26,0,0,0,0,0,0,4,0,0,1,0,0,0,8,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2.0,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0,0.75
1236,,,-1,1,,,-1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,,1,0,0,,,False,6,0,0,0,0,9,0,1,0.45
1237,2006.0,6.0,-6784,1,1993.0,2.0,11652,0,20,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,0,0,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.5833333333333334
1238,,,-1,1,2015.0,1.0,3648,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,4,,0,1,0,,,False,15,0,0,0,1,8,0,0,0.816666667
1239,,,-1,1,2019.0,5.0,2067,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,,1,0,0,,,False,6,0,0,0,0,9,0,1,0.62
1240,2014.0,11.0,-3709,1,2003.0,11.0,7727,0,26,0,1,0,0,0,0,4,0,0,1,0,0,0,8,0,0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.44
1241,2008.0,7.0,-6023,1,1999.0,2.0,9461,0,20,0,0,0,0,0,0,5,1,0,0,1,0,1,10,0,0,0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,,1,0,0,,,False,8,0,0,1,0,4,0,0,0.85
1242,2016.0,1.0,-3283,1,2004.0,1.0,7666,0,5,0,0,0,1,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,,0,1,0,,,False,19,1,1,0,0,0,0,0,0.893333333
1243,2020.0,10.0,-1548,1,2020.0,5.0,1701,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0,0.85
1244,2020.0,10.0,-1548,1,2019.0,11.0,1883,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,,0,1,0,,,False,11,0,0,0,0,4,0,0,0.216666667
1245,,,-1,1,,,-1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2.0,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0,0.45
1246,2024.0,12.0,0,0,1999.0,6.0,9341,0,4,0,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,39,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0,0.85
1247,2020.0,6.0,-1670,1,2019.0,3.0,2128,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,3,,0,1,0,,,False,5,0,0,0,0,6,0,0,0.65
1248,2015.0,12.0,-3314,1,1980.0,4.0,16341,0,16,0,0,0,0,0,0,6,1,0,0,1,0,0,4,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,2,4.0,0,1,0,,,False,7,0,0,0,0,2,0,0,0.716666667
1249,,,-1,1,2019.0,1.0,2187,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,4,5.0,0,1,0,,,False,20,0,0,1,0,3,0,0,0.65
1250,,,-1,1,2019.0,10.0,1914,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,1,0,5,,0,1,0,,,False,8,0,0,0,0,2,0,0,0.35
1251,2024.0,12.0,0,0,1996.0,9.0,10344,0,38,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,18,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015.0,1.0,3648,,,-1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,3,5.0,0,1,0,,,False,8,0,0,1,0,0,0,0,0.6833333333333332
1252,2020.0,5.0,-1701,1,2018.0,12.0,2218,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2.0,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0,0.65
1253,2016.0,1.0,-3283,1,2012.0,11.0,4439,0,20,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,4,5.0,0,1,0,,,False,20,0,0,1,0,3,0,0,0.816666667
