,processed_end_dates,end_year,end_month,days_until_end,end_in_past,processed_start_dates,start_year,start_month,days_since_start,start_in_future,num_skills,contains_python,contains_java,contains_excel,contains_sql,contains_leadership,contains_data,num_positions,contains_manager,contains_developer,contains_analyst,contains_engineer,contains_consultant,contains_executive,num_locations,contains_remote,contains_usa,contains_india,contains_bangladesh,contains_uk,contains_canada,location_type,responsibilities_word_count,responsibilities_sentence_count,responsibilities_contains_manage,responsibilities_contains_develop,responsibilities_contains_coordinate,responsibilities_contains_lead,responsibilities_contains_analyze,responsibilities_contains_design,num_activity_types,contains_sports,contains_volunteering,contains_arts,contains_music,contains_debate,contains_coding,num_organizations,contains_university,contains_club,contains_society,contains_association,contains_foundation,num_unique_links,is_invalid_link,num_roles,is_manager,is_developer,is_engineer,is_analyst,is_designer,is_consultant,num_languages,knows_english,knows_spanish,knows_french,knows_german,knows_hindi,knows_mandarin,num_proficiencies,is_fluent,is_native,is_proficient,is_advanced,is_bilingual,num_certification_providers,is_coursera,is_linkedin_learning,is_udemy,is_google,is_microsoft,is_aws,common_providers,other_providers,num_common_providers,num_other_providers,num_certification_skills,has_skill_python,has_skill_java,has_skill_excel,has_skill_sql,has_skill_data,has_skill_management,num_links,has_invalid_links,processed_issue_dates,issue_year,issue_month,days_since_issue,processed_expiry_dates,expiry_year,expiry_month,days_until_expiry,is_expired,primary_role,is_trainee,is_executive,is_administrator,degrees_extracted,fields_extracted,education_level,is_bachelor,is_master,is_phd,is_diploma,is_honors,is_computer_science,is_engineering,is_mechanical_engineering,is_civil_engineering,min_experience,max_experience,experience_category,is_less_than_2_years,is_between_2_and_5_years,is_more_than_5_years,min_age,max_age,is_age_specified,num_responsibilities,contains_machine_learning,contains_data_analysis,contains_troubleshooting,contains_quality,num_skills_required,contains_communication,contains_marketing
690,2021-04-01,2021.0,4.0,-1366,1,2019-11-01,2019.0,11.0,1883,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,10.0,2-5 years,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0
691,,,,-1,1,2019-05-01,2019.0,5.0,2067,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma']","['engineering', 'mechanical engineering']",2,1,0,0,1,0,0,1,1,0,2,5.0,2-5 years,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0
692,2020-10-01,2020.0,10.0,-1548,1,2020-01-01,2020.0,1.0,1822,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['tableau'],0,1,0,0,0,0,0,0,0,0,0,2020-01-01,2020.0,1.0,1822,,,,-1,1,engineer,0,0,0,[],"['engineering', 'civil engineering']",0,0,0,0,0,0,0,1,0,1,5,,2-5 years,0,1,0,,,False,11,0,0,0,0,4,0,0
693,2014-05-01,2014.0,5.0,-3893,1,2001-07-01,2001.0,7.0,8580,0,46,0,0,0,0,0,0,6,0,0,1,1,0,0,12,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['engineering', 'civil engineering']",2,1,0,0,0,0,0,1,0,1,1,2.0,<2 years,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0
694,2020-02-01,2020.0,2.0,-1791,1,2019-11-01,2019.0,11.0,1883,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,designer,0,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,5,,2-5 years,0,1,0,,,False,8,0,0,0,0,2,0,0
695,2019-10-01,2019.0,10.0,-1914,1,1991-01-01,1991.0,1.0,12414,0,16,0,0,0,0,0,0,6,1,0,0,0,0,0,12,0,0,0,0,0,0,international,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['institute of professional excellence in coaching'],0,1,0,0,0,0,0,0,0,0,1,2010-01-01,2010.0,1.0,5474,,,,-1,1,administrator,0,0,1,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,4,5.0,2-5 years,0,1,0,,,False,20,0,0,1,0,3,0,0
696,2024-12-27,2024.0,12.0,0,0,1991-07-01,1991.0,7.0,12233,0,11,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,2011-01-01,2011.0,1.0,5109,,,,-1,1,other,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,,<2 years,1,0,0,,,False,6,0,0,0,0,9,0,1
697,,,,-1,1,2019-12-01,2019.0,12.0,1853,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma', 'honors']",[],2,1,0,0,1,1,0,0,0,0,3,,2-5 years,0,1,0,25.0,35.0,True,9,0,0,1,0,7,0,0
698,2020-01-01,2020.0,1.0,-1822,1,2019-01-01,2019.0,1.0,2187,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,23,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,8.0,2-5 years,0,1,0,,,False,9,0,0,0,1,6,0,0
699,2014-06-01,2014.0,6.0,-3862,1,2005-12-01,2005.0,12.0,6966,0,14,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,international,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,5,,2-5 years,0,1,0,,,False,19,1,1,0,0,0,0,0
700,,,,-1,1,,,,-1,1,16,0,0,0,0,0,0,4,0,0,0,1,0,0,4,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['engineering', 'civil engineering']",2,1,0,0,0,0,0,1,0,1,1,2.0,<2 years,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0
701,2024-12-27,2024.0,12.0,0,0,2011-01-01,2011.0,1.0,5109,0,10,0,0,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,international,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['engineering', 'civil engineering']",0,0,0,0,0,0,0,1,0,1,5,,2-5 years,0,1,0,,,False,11,0,0,0,0,4,0,0
702,2020-01-01,2020.0,1.0,-1822,1,2019-06-01,2019.0,6.0,2036,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,,2-5 years,0,1,0,,,False,9,0,0,0,0,8,0,0
703,2019-01-01,2019.0,1.0,-2187,1,2015-01-01,2015.0,1.0,3648,0,13,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,manager,0,0,0,"['bachelor', 'master']",[],3,1,1,0,0,0,0,0,0,0,5,6.0,2-5 years,0,1,0,25.0,40.0,True,10,0,0,0,0,3,0,0
704,2024-12-27,2024.0,12.0,0,0,1994-08-01,1994.0,8.0,11106,0,28,0,1,0,0,0,0,4,1,0,0,1,0,0,8,0,0,0,0,0,0,international,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,,2-5 years,0,1,0,,,False,9,0,0,0,0,8,0,0
705,2024-12-27,2024.0,12.0,0,0,1996-09-01,1996.0,9.0,10344,0,38,0,0,0,0,0,0,4,1,0,0,0,0,0,8,0,0,0,0,0,0,international,36,1,1,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['internal revenue service'],0,1,0,0,0,0,0,0,0,0,1,2015-01-01,2015.0,1.0,3648,,,,-1,1,manager,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,5,,2-5 years,0,1,0,,,False,18,0,0,0,0,3,0,0
706,2020-10-01,2020.0,10.0,-1548,1,2019-07-01,2019.0,7.0,2006,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'diploma']","['engineering', 'mechanical engineering']",2,1,0,0,1,0,0,1,1,0,2,5.0,2-5 years,0,1,0,25.0,40.0,True,4,0,0,1,0,2,0,0
707,,,,-1,1,2019-03-01,2019.0,3.0,2128,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,international,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,2,4.0,2-5 years,0,1,0,,,False,7,0,0,0,0,2,0,0
708,2015-08-01,2015.0,8.0,-3436,1,2014-09-01,2014.0,9.0,3770,0,12,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,international,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,3,5.0,2-5 years,0,1,0,,,False,8,0,0,1,0,0,0,0
709,2024-12-27,2024.0,12.0,0,0,2019-12-01,2019.0,12.0,1853,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,designer,0,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,5,,2-5 years,0,1,0,,,False,8,0,0,0,0,2,0,0
710,2024-12-27,2024.0,12.0,0,0,2000-09-01,2000.0,9.0,8883,0,31,0,1,0,0,0,0,8,1,0,0,1,0,0,14,0,0,0,0,0,0,international,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
711,2024-12-27,2024.0,12.0,0,0,1989-01-01,1989.0,1.0,13144,0,2,0,1,0,0,0,0,2,1,0,0,1,0,0,4,0,0,0,0,0,0,international,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,2,,2-5 years,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0
712,2020-09-01,2020.0,9.0,-1578,1,2020-04-01,2020.0,4.0,1731,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,international,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,0,,,,-1,,,,-1,1,manager,0,0,0,"['bachelor', 'master']",[],3,1,1,0,0,0,0,0,0,0,5,6.0,2-5 years,0,1,0,25.0,40.0,True,10,0,0,0,0,3,0,0
713,2024-12-27,2024.0,12.0,0,0,2000-01-01,2000.0,1.0,9127,0,11,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,international,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,trainee,1,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,0,,<2 years,1,0,0,,,False,8,0,0,1,0,4,0,0
714,2024-12-27,2024.0,12.0,0,0,2006-01-01,2006.0,1.0,6935,0,11,0,0,0,0,0,0,4,1,0,0,1,0,0,8,0,0,0,0,0,0,international,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,3.0,<2 years,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0
715,2016-05-01,2016.0,5.0,-3162,1,2012-05-01,2012.0,5.0,4623,0,21,0,0,0,0,0,0,5,0,0,0,1,0,0,5,0,0,0,0,0,0,international,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['autodesk'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,manager,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,5,,2-5 years,0,1,0,,,False,18,0,0,0,0,3,0,0
716,2014-11-01,2014.0,11.0,-3709,1,2003-11-01,2003.0,11.0,7727,0,26,0,0,0,0,0,0,4,0,0,1,0,0,0,8,0,0,0,0,0,0,international,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,,<2 years,1,0,0,,,False,6,0,0,0,0,9,0,1
717,2015-08-01,2015.0,8.0,-3436,1,2000-09-01,2000.0,9.0,8883,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,1,0,0,0,domestic,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,1,,<2 years,1,0,0,,,False,14,0,0,1,0,0,0,0
718,,,,-1,1,,,,-1,1,31,0,0,0,0,0,0,7,1,0,0,1,0,0,14,0,0,0,0,0,0,international,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,4,,2-5 years,0,1,0,,,False,15,0,0,0,1,8,0,0
719,2014-01-01,2014.0,1.0,-4013,1,2007-01-01,2007.0,1.0,6570,0,8,0,0,0,0,0,0,6,0,1,0,0,0,0,6,0,0,0,0,0,0,international,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,designer,0,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,5,,2-5 years,0,1,0,,,False,8,0,0,0,0,2,0,0
720,2024-12-27,2024.0,12.0,0,0,2001-02-01,2001.0,2.0,8730,0,14,0,0,0,0,0,0,6,0,0,1,0,0,0,12,0,0,0,0,0,0,international,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,5,10.0,2-5 years,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0
721,2021-05-01,2021.0,5.0,-1336,1,2015-04-01,2015.0,4.0,3558,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,international,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,[],"['computer science', 'engineering']",0,0,0,0,0,0,1,1,0,0,1,,<2 years,1,0,0,,,False,14,0,0,1,0,0,0,0
722,,,,-1,1,2015-03-01,2015.0,3.0,3589,0,12,0,1,0,0,0,0,7,0,0,0,1,0,0,7,0,0,0,0,0,0,international,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,3,,2-5 years,0,1,0,,,False,9,0,0,0,0,8,0,0
723,,,,-1,1,2018-01-01,2018.0,1.0,2552,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,international,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,[],['na'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,2,4.0,2-5 years,0,1,0,,,False,7,0,0,0,0,2,0,0
724,2021-04-01,2021.0,4.0,-1366,1,2019-11-01,2019.0,11.0,1883,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,international,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,designer,0,0,0,['bachelor'],"['engineering', 'mechanical engineering']",2,1,0,0,0,0,0,1,1,0,5,,2-5 years,0,1,0,,,False,8,0,0,0,0,2,0,0
725,2024-12-27,2024.0,12.0,0,0,2001-11-01,2001.0,11.0,8457,0,21,0,0,0,0,0,0,4,1,0,0,1,0,0,7,0,0,0,0,0,0,international,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['bachelor'],"['computer science', 'engineering']",2,1,0,0,0,0,1,1,0,0,3,5.0,2-5 years,0,1,0,,,False,8,0,0,1,0,0,0,0
726,2024-12-27,2024.0,12.0,0,0,2006-08-01,2006.0,8.0,6723,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,international,30,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,[],"['cpa', 'cfe certified fraud examiner']",0,2,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,engineer,0,0,0,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,4,,2-5 years,0,1,0,,,False,15,0,0,0,1,8,0,0
727,2020-05-01,2020.0,5.0,-1701,1,2020-04-01,2020.0,4.0,1731,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,international,9,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,"['bachelor', 'honors']",[],2,1,0,0,0,1,0,0,0,0,1,3.0,<2 years,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0
728,2024-12-27,2024.0,12.0,0,0,2011-01-01,2011.0,1.0,5109,0,10,0,0,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,international,39,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,administrator,0,0,1,['bachelor'],['computer science'],2,1,0,0,0,0,1,0,0,0,1,,<2 years,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0
729,2017-08-01,2017.0,8.0,-2705,1,2013-06-01,2013.0,6.0,4227,0,11,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,international,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,other,0,0,0,['bachelor'],[],2,1,0,0,0,0,0,0,0,0,0,,<2 years,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0
730,2008-07-01,2008.0,7.0,-6023,1,1999-02-01,1999.0,2.0,9461,0,20,0,0,0,0,0,0,5,1,0,0,1,0,1,10,0,0,0,0,0,0,international,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,[],['unknown'],0,1,0,0,0,0,0,0,0,0,1,,,,-1,,,,-1,1,executive,0,1,0,['master'],[],3,0,1,0,0,0,0,0,0,0,3,,2-5 years,0,1,0,,,False,5,0,0,0,0,6,0,0
